styleID,partNumber,brandName,styleName,uniqueStyleName,title,description,baseCategory,categories,catalogPageNumber,newStyle,comparableGroup,companionGroup,brandImage,styleImage,prop65Chemicals,noeRetailing,boxRequired,import_status
9310,58285,C2+Sport,5602,5602,Women%27s+Quarter-Zip+Pullover,%3Cul%3E%3Cli%3E3.5+oz.%2Fyd%C2%B2+%28US%29+5.8+oz.%2FL+yd+%28CA%29%2C%26nbsp%3B100%25+polyester+moisture+management%2F+antimicrobial+performance+fabric%3C%2Fli%3E%3Cli%3ESelf-fabric+collar+with+8%26quot%3B+locking+zipper%3C%2Fli%3E%3Cli%3EDouble-needle+hem%3C%2Fli%3E%3Cli%3ETear+away+label%3C%2Fli%3E%3C%2Ful%3E,Athletics,2%2C13%2C16%2C48%2C56%2C85%2C142%2C148%2C162%2C167%2C185%2C220%2C385%2C387%2C395%2C404%2C409%2C410%2C414%2C423%2C427%2C456%2C457%2C474%2C482%2C483%2C495%2C496,0,,357,1431,Images%2FBrand%2F107_fm.jpg,Images%2FStyle%2F9310_fm.jpg,,,,0
7379,89885,C2+Sport,5900,5900,Utility+Polo,%3Cul%3E%3Cli%3E3.8+oz.%2Fyd%C2%B2+%28US%29+5.8+oz.%2FL+yd+%28CA%29%2C+100%25+polyester+moisture+management%2Fantimicrobial+performance+fabric%3C%2Fli%3E%3Cli%3EKnit+collar+with+three-button+placket%3C%2Fli%3E%3Cli%3EBack+neck+tape%3C%2Fli%3E%3Cli%3ESport+shoulder+for+maximum+movement%3C%2Fli%3E%3Cli%3EDouble-needle+stitched+bottom+hem%3C%2Fli%3E%3Cli%3ETear+away+label%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C16%2C18%2C52%2C57%2C85%2C87%2C89%2C139%2C148%2C156%2C162%2C167%2C181%2C184%2C185%2C220%2C240%2C267%2C278%2C382%2C385%2C393%2C410%2C423%2C456%2C474%2C495%2C496,0,,657,352,Images%2FBrand%2F107_fm.jpg,Images%2FStyle%2F7379_fm.jpg,,,,0
9301,57585,C2+Sport,5902,5902,Women%27s+Polo,%3Cul%3E%3Cli%3E3.5+oz.%2Fyd%C2%B2+%28US%29+5.8+oz.%2FL+yd+%28CA%29%2C+100%25+polyester+moisture+management%2Fantimicrobial+performance+fabric%3C%2Fli%3E%3Cli%3EContour+silhoeutte%3C%2Fli%3E%3Cli%3EShoulder+panels%3C%2Fli%3E%3Cli%3EThree+button+placket%3C%2Fli%3E%3Cli%3ESolid+knit+collar%3C%2Fli%3E%3Cli%3ETaped+back+neck%3C%2Fli%3E%3Cli%3EDouble-needle+hem%3C%2Fli%3E%3Cli%3ETear+away+label%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C13%2C16%2C18%2C52%2C57%2C85%2C139%2C148%2C162%2C167%2C185%2C220%2C385%2C393%2C410%2C422%2C423%2C495%2C496,0,,0,352,Images%2FBrand%2F107_fm.jpg,Images%2FStyle%2F9301_fm.jpg,,,,0
9498,47689,Calvin+Klein,18CC100,18CC100,Women%27s+Non-Iron+Dobby+Shirt,%3Cul%3E%3Cli%3E5.7+oz.%2FL+yd%2C%26nbsp%3B100%25+cotton%3C%2Fli%3E%3Cli%3EPoint+collar%3C%2Fli%3E%3Cli%3EBarrel+button+cuffs%3C%2Fli%3E%3Cli%3EBack+pleat%3C%2Fli%3E%3Cli%3EShirttail+hem%3C%2Fli%3E%3Cli%3E%3Ca+href%3D%22%2Fp%2Fcalvin_klein%2F18ck030%22+target%3D%22_blank%22+style%3D%22width%3Aunset%3B%22%3E%3Cstrong%3ECorresponding+2019+style%3C%2Fstrong%3E%3A+18CK030%3C%2Fa%3E%3C%2Fli%3E%0A%3Cli%3E%3Ca+href%3D%22https%3A%2F%2Fwww.oeko-tex.com%2Fen%2Four-standards%2Fstandard-100-by-oeko-tex%22+target%3D%22_blank%22+style%3D%22width%3Aunset%3B%22%3E+STANDARD+100+certified%3C%2Fa%3E%3C%2Fli%3E%0A%3C%2Ful%3E,Wovens+-+Fall,13%2C26%2C45%2C56%2C71%2C117%2C127%2C148%2C184%2C269%2C302%2C305%2C321%2C385,150,,0,1348,Images%2FBrand%2F106_fm.jpg,Images%2FStyle%2F9498_fm.jpg,,,,0
9501,47789,Calvin+Klein,18CC103,18CC103,Women%27s+Cotton+Stretch+Shirt,%3Cul%3E%3Cli%3E5.7+oz.%2FL+yd%2C%26nbsp%3B97%2F3%26nbsp%3Bcotton%2Felastane%3C%2Fli%3E%3Cli%3EPoint+collar%3C%2Fli%3E%3Cli%3EBarrel+button+cuffs%3C%2Fli%3E%3Cli%3EBack+pleat%3C%2Fli%3E%3Cli%3EShirttail+hem%3C%2Fli%3E%3Cli%3E%3Ca+href%3D%22%2Fp%2Fcalvin_klein%2F18ck018%22+target%3D%22_blank%22+style%3D%22width%3Aunset%3B%22%3E%3Cstrong%3ECorresponding+2019+style%3C%2Fstrong%3E%3A+18CK018%3C%2Fa%3E%3C%2Fli%3E%0A%3Cli%3E%3Ca+href%3D%22https%3A%2F%2Fwww.oeko-tex.com%2Fen%2Four-standards%2Fstandard-100-by-oeko-tex%22+target%3D%22_blank%22+style%3D%22width%3Aunset%3B%22%3ESTANDARD+100+certified%3C%2Fa%3E%3C%2Fli%3E%0A%3C%2Ful%3E,Wovens+-+Fall,13%2C26%2C45%2C56%2C70%2C117%2C127%2C148%2C184%2C188%2C269%2C305%2C340%2C385,152,,0,1350,Images%2FBrand%2F106_fm.jpg,Images%2FStyle%2F9501_fm.jpg,,,,0
9503,47889,Calvin+Klein,18CC105,18CC105,Women%27s+Non-Iron+Pincord+Shirt,%3Cul%3E%3Cli%3E5.7+oz.%2FL+yd%2C%26nbsp%3B100%25+cotton%3C%2Fli%3E%3Cli%3EPoint+collar%3C%2Fli%3E%3Cli%3EBarrel+button+cuffs%3C%2Fli%3E%3Cli%3EBack+pleat%3C%2Fli%3E%3Cli%3EShirttail+hem%3C%2Fli%3E%3Cli%3E%3Cstrong%3ECorresponding+2019+style%3C%2Fstrong%3E%3A+18CK034%3C%2Fli%3E%0A%3Cli%3E%3Ca+href%3D%22https%3A%2F%2Fwww.oeko-tex.com%2Fen%2Four-standards%2Fstandard-100-by-oeko-tex%22+target%3D%22_blank%22+style%3D%22width%3Aunset%3B%22%3E+STANDARD+100+certified%3C%2Fa%3E%3C%2Fli%3E%0A%3C%2Ful%3E,Wovens+-+Fall,13%2C26%2C45%2C56%2C71%2C117%2C127%2C148%2C177%2C269%2C305%2C385,151,,0,1349,Images%2FBrand%2F106_fm.jpg,Images%2FStyle%2F9503_fm.jpg,,,,0
9506,48089,Calvin+Klein,18CC107,18CC107,Non-Iron+Dobby+Shirt,%3Cul%3E%3Cli%3E5.9+oz.%2FL+yd%2C%26nbsp%3B100%25+cotton%3C%2Fli%3E%3Cli%3ESpread+collar%3C%2Fli%3E%3Cli%3ENon-iron+technology%3C%2Fli%3E%3Cli%3EMoisture+management%3C%2Fli%3E%3Cli%3E%3Ca+href%3D%22%2Fp%2Fcalvin_klein%2F18ck029%22+target%3D%22_blank%22+style%3D%22width%3Aunset%3B%22%3E%3Cstrong%3ECorresponding+2019+style%3C%2Fstrong%3E%3A+18CK029%3C%2Fa%3E%3C%2Fli%3E%0A%3Cli%3E%3Ca+href%3D%22https%3A%2F%2Fwww.oeko-tex.com%2Fen%2Four-standards%2Fstandard-100-by-oeko-tex%22+target%3D%22_blank%22+style%3D%22width%3Aunset%3B%22%3E+STANDARD+100+certified%3C%2Fa%3E%3C%2Fli%3E%3C%2Ful%3E,Wovens+-+Fall,16%2C26%2C45%2C56%2C71%2C87%2C109%2C115%2C127%2C148%2C167%2C177%2C269%2C305%2C385,150,,0,1348,Images%2FBrand%2F106_fm.jpg,Images%2FStyle%2F9506_fm.jpg,,,,0
9508,48189,Calvin+Klein,18CC108,18CC108,Cotton+Stretch+Shirt,%3Cul%3E%3Cli%3E5.8+oz.%2FL+yd%2C%26nbsp%3B97%2F3%26nbsp%3Bcotton%2Felastane%3C%2Fli%3E%3Cli%3EAdded+stretch%3C%2Fli%3E%3Cli%3ERegular+fit%3C%2Fli%3E%3Cli%3ENon-iron%3C%2Fli%3E%3Cli%3EMoisture+management%3C%2Fli%3E%3Cli%3ESemi-spread+collar%3C%2Fli%3E%3Cli%3E%3Ca+href%3D%22%2Fp%2Fcalvin_klein%2F18ck010%22+target%3D%22_blank%22+style%3D%22width%3Aunset%3B%22%3E%3Cstrong%3ECorresponding+2019+style%3C%2Fstrong%3E%3A+18CK010%3C%2Fa%3E%3C%2Fli%3E%3Cli%3E%3Ca+href%3D%22https%3A%2F%2Fwww.oeko-tex.com%2Fen%2Four-standards%2Fstandard-100-by-oeko-tex%22+target%3D%22_blank%22+style%3D%22width%3Aunset%3B%22%3ESTANDARD+100+Certified%3C%2Fa%3E%3C%2Fli%3E%3C%2Ful%3E,Wovens+-+Fall,16%2C26%2C45%2C56%2C72%2C87%2C109%2C127%2C148%2C167%2C177%2C184%2C188%2C269%2C305%2C328%2C385,152,,0,1350,Images%2FBrand%2F106_fm.jpg,Images%2FStyle%2F9508_fm.jpg,,,,0
9511,48289,Calvin+Klein,18CC109,18CC109,Cotton+Stretch+Slim+Fit+Shirt,%3Cul%3E%3Cli%3E5.8+oz.%2FL+yd%2C%26nbsp%3B97%2F3%26nbsp%3Bcotton%2Felastane%3C%2Fli%3E%3Cli%3EMoisture+management%3C%2Fli%3E%3Cli%3ESlim+fit%26nbsp%3B%3C%2Fli%3E%3Cli%3ENon-iron%3C%2Fli%3E%3Cli%3ESpread+collar%3C%2Fli%3E%3Cli%3E%3Cstrong%3ECorresponding+2019+style%3C%2Fstrong%3E%3A+18CK023%3C%2Fli%3E%0A%3Cli%3E%3Ca+href%3D%22https%3A%2F%2Fwww.oeko-tex.com%2Fen%2Four-standards%2Fstandard-100-by-oeko-tex%22+target%3D%22_blank%22+style%3D%22width%3Aunset%3B%22%3E+STANDARD+100+certified%3C%2Fa%3E%3C%2Fli%3E%0A%0A%3C%2Ful%3E,Wovens+-+Fall,16%2C26%2C45%2C56%2C72%2C87%2C109%2C115%2C127%2C148%2C150%2C167%2C184%2C188%2C269%2C305%2C340%2C385,152,,0,1350,Images%2FBrand%2F106_fm.jpg,Images%2FStyle%2F9511_fm.jpg,,,,0
9513,48389,Calvin+Klein,18CC110,18CC110,Non-Iron+Pincord+Slim-Fit+Shirt,%3Cul%3E%3Cli%3E5.9+oz.%2FL+yd%2C%26nbsp%3B100%25+cotton%3C%2Fli%3E%3Cli%3ESpread+collar%3C%2Fli%3E%3Cli%3ENon-iron+technology%3C%2Fli%3E%3Cli%3EMoisture+management%3C%2Fli%3E%3Cli%3E%3Cstrong%3ECorresponding+2019+style%3C%2Fstrong%3E%3A+18CK033%3C%2Fli%3E%0A%3Cli%3E%3Ca+href%3D%22https%3A%2F%2Fwww.oeko-tex.com%2Fen%2Four-standards%2Fstandard-100-by-oeko-tex%22+target%3D%22_blank%22+style%3D%22width%3Aunset%3B%22%3E+STANDARD+100+certified%3C%2Fa%3E%3C%2Fli%3E%0A%3C%2Ful%3E,Wovens+-+Fall,16%2C26%2C45%2C56%2C71%2C87%2C109%2C127%2C148%2C167%2C177%2C184%2C269%2C305%2C385,151,,0,1349,Images%2FBrand%2F106_fm.jpg,Images%2FStyle%2F9513_fm.jpg,,,,0
9494,47589,Calvin+Klein,18CK010,18CK010,Stretch+Long+Sleeve+Shirt,%3Cul%3E%3Cli%3E5.4+oz.%2FL+yd%2C+98%2F2%26nbsp%3Bcotton%2Fspandex%3C%2Fli%3E%3Cli%3ETailored+dress+shirt+with+a+sateen+finish%3C%2Fli%3E%3Cli%3ESpread+collar%3C%2Fli%3E%3Cli%3ENo+pocket%3C%2Fli%3E%3Cli%3E2-button+adjustable+cuffs%3C%2Fli%3E%3C%2Ful%3E,Wovens+-+Fall,26%2C45%2C56%2C72%2C87%2C109%2C115%2C118%2C127%2C148%2C184%2C188%2C200%2C269%2C307%2C385,0,,0,0,Images%2FBrand%2F106_fm.jpg,Images%2FStyle%2F9494_fm.jpg,,,,0
9641,41489,Calvin+Klein,18CK018,18CK018,Women%27s+Cotton+Stretch+Long+Sleeve+Shirt,%3Cul%3E%3Cli%3E4.6+oz.%2FL+yd%2C+70%2F27%2F3%26nbsp%3Bcotton%2Fpolyester%2Fspandex%3C%2Fli%3E%3Cli%3ESoft%2C+open+collar%3C%2Fli%3E%3Cli%3ENo+pocket%3C%2Fli%3E%3Cli%3E3-button+extended+cuffs%3C%2Fli%3E%3C%2Ful%3E,Wovens,13%2C26%2C45%2C56%2C72%2C115%2C118%2C127%2C148%2C184%2C188%2C200%2C220%2C268%2C307%2C385,0,,0,0,Images%2FBrand%2F106_fm.jpg,Images%2FStyle%2F9641_fm.jpg,,,,0
9597,48789,Calvin+Klein,18CK029,18CK029,Non-Iron+Dobby+Dress+Shirt,%3Cul%3E%3Cli%3E5.9+oz.%2FL+yd%2C+100%25+cotton%3C%2Fli%3E%3Cli%3ENon-iron+technology%3C%2Fli%3E%3Cli%3ESpread+collar%3C%2Fli%3E%3Cli%3ENo+pocket%3C%2Fli%3E%3Cli%3ETaped+and+fused+seams%3C%2Fli%3E%3C%2Ful%3E,Wovens+-+Fall,26%2C45%2C56%2C71%2C87%2C109%2C115%2C127%2C148%2C177%2C184%2C269%2C307%2C385,0,,0,0,Images%2FBrand%2F106_fm.jpg,Images%2FStyle%2F9597_fm.jpg,,,,0
9603,48889,Calvin+Klein,18CK030,18CK030,Women%27s+Non-Iron+Dress+Shirt,%3Cul%3E%3Cli%3E5.9+oz.%2FL+yd%2C+100%25+cotton%3C%2Fli%3E%3Cli%3EEasy+care+fabric%3C%2Fli%3E%3Cli%3EFeminine+silhouette%3C%2Fli%3E%3Cli%3ESpread+collar%3C%2Fli%3E%3Cli%3EFrench+placket%3C%2Fli%3E%3Cli%3EDouble+button+barrel+cuff%3C%2Fli%3E%3C%2Ful%3E,Wovens+-+Fall,13%2C26%2C45%2C56%2C71%2C109%2C127%2C139%2C148%2C184%2C269%2C307%2C385,0,,0,0,Images%2FBrand%2F106_fm.jpg,Images%2FStyle%2F9603_fm.jpg,,,,0
9642,41193,Catalogs,CA+Catalog,CACatalog,S%26S+Canada+Catalogs,,Office+Use,,0,,0,0,Images%2FBrand%2F97_fm.jpg,Images%2FStyle%2F9642_fm.jpg,,,,0
9643,41293,Catalogs,CA+Color+C,CA+Color+C,Canada+Color+Charts,,Office+Use,,0,,0,0,Images%2FBrand%2F97_fm.jpg,Images%2FStyle%2F9643_fm.jpg,,,,0
1754,06084,Champion,CC8C,CC8C,Long+Sleeve+T-Shirt,%3Cul%3E%3Cli%3E5.2+oz.%2Fyd%C2%B2%2C+100%25+cotton%3C%2Fli%3E%3Cli%3ETaped+crewneck%3C%2Fli%3E%3Cli%3EDouble-needle+stitched+bottom+hem%3C%2Fli%3E%3Cli%3ERibbed-knit+cuffs%3C%2Fli%3E%3Cli%3ETag-free+neck+label+%3Cbr+%2F%3E%3C%2Fli%3E%3Cli%3EChampion+%26quot%3BC%E2%80%9D+logo+on+left+sleeve%3C%2Fli%3E%3C%2Ful%3E,T-Shirts+-+Long+Sleeve,8%2C21%2C56%2C71%2C72%2C79%2C87%2C104%2C127%2C148%2C168%2C180%2C182%2C185%2C196%2C240%2C269%2C385%2C406%2C408%2C423%2C424,0,,23,279,Images%2FBrand%2F81_fm.jpg,Images%2FStyle%2F1754_fm.jpg,,,,0
9242,63184,Champion,CO125,CO125,Anorak+Jacket,%3Cul%3E%3Cli%3E2.8+oz.%2Fyd%C2%B2+%28US%29%2C+4.7+oz.%2FL+yd+%28CA%29%2C+100%25+polyester+micro+poplin%3C%2Fli%3E%3Cli%3EWind-and+water-resistant%3C%2Fli%3E%3Cli%3EScuba+collar+with+hood%3C%2Fli%3E%3Cli%3EAdjustable+bungie+drawcord+at+hood+and+bottom+hem%3Cbr+%2F%3E%3C%2Fli%3E%3Cli%3EExposed+dyed+to+match+nylon+coil+zipper%3C%2Fli%3E%3Cli%3ELower+front+on+seam+pockets%3C%2Fli%3E%3Cli%3ESet-in+sleeves%3C%2Fli%3E%3Cli%3EEncased+elastic+cuffs%3C%2Fli%3E%3Cli%3EChampion+%26quot%3BC%26quot%3B+patch%26nbsp%3Bon+left+sleeve%3C%2Fli%3E%3Cli%3EWoven+neck+label%3C%2Fli%3E%3C%2Ful%3E,Outerwear,15%2C16%2C36%2C38%2C47%2C61%2C85%2C87%2C127%2C128%2C148%2C159%2C176%2C181%2C185%2C220%2C221%2C223%2C263%2C380%2C404%2C414%2C423%2C424%2C427,174,,347,1393,Images%2FBrand%2F81_fm.jpg,Images%2FStyle%2F9242_fm.jpg,,,,0
7378,63284,Champion,CO200,CO200,Packable+Quarter-Zip+Jacket,%3Cul%3E%3Cli%3E2.8+oz.%2Fyd%C2%B2+%28US%29%2C+4.7+oz.%2FL+yd+%28CA%29%2C+100%25+polyester+micro+poplin%3C%2Fli%3E%3Cli%3EWind-+and+water-resistant%3C%2Fli%3E%3Cli%3EHalf-zip+hood+with+adjustable+bungie+cord%3C%2Fli%3E%3Cli%3EDyed-to-match+coil+zipper%3C%2Fli%3E%3Cli%3EFront+entry+hidden+pouch+pocket%3C%2Fli%3E%3Cli%3EEncased+elastic+cuffs%3C%2Fli%3E%3Cli%3EAdjustable+waist+drawcord%3C%2Fli%3E%3Cli%3EChampion+%26quot%3BC%26quot%3B+patch+on+left+sleeve%3C%2Fli%3E%3Cli%3EMesh+lined+packable+storage+bag%3C%2Fli%3E%3C%2Ful%3E,Outerwear,2%2C15%2C16%2C25%2C36%2C47%2C48%2C61%2C85%2C87%2C104%2C124%2C127%2C128%2C138%2C142%2C148%2C159%2C176%2C181%2C182%2C185%2C217%2C220%2C221%2C267%2C380%2C404%2C423%2C424%2C427%2C445%2C447%2C456%2C457%2C465%2C476%2C479%2C480,174,,711,1393,Images%2FBrand%2F81_fm.jpg,Images%2FStyle%2F7378_fm.jpg,,,,0
6816,19095,Champion,CS1000,CS1000,21L+Script+Backpack,%3Cul%3E%3Cli%3E600D+heathered+fabric%2C+900D+solid+fabric%3C%2Fli%3E%3Cli%3EPadded+shoulder+straps+and+back%3C%2Fli%3E%3Cli%3ETop+carry+handle%3C%2Fli%3E%3Cli%3EMain+zippered+compartment+with+laptop+sleeve%2C+fits+most+15%26quot%3B+laptops%3C%2Fli%3E%3Cli%3EFront+zippered+pocket+with+organizational+compartment%3C%2Fli%3E%3Cli%3ESlip+side+pockets%3C%2Fli%3E%3C%2Ful%3E,Bags,53%2C61%2C87%2C102%2C111%2C185%2C340%2C350%2C408%2C423%2C424%2C425%2C448,238,,650,1029,Images%2FBrand%2F81_fm.jpg,Images%2FStyle%2F6816_fm.jpg,,,,0
7326,01995,Champion,CS1002,CS1002,21L+Backpack,%3Cul+style%3D%22margin-top%3A0in%22+type%3D%22disc%22%3E%3Cli+style%3D%22margin-bottom%3A+0.0001pt%3B+line-height%3A+normal%3B+vertical-align%3A+baseline%3B%22%3E%3Cspan+style%3D%22font-family%3A%27Arial%27%2Csans-serif%3BTimes+New+Roman%27%22%3E21L%2C+300D+heathered+polyester%3C%2Fspan%3E%3C%2Fli%3E%3Cli+style%3D%22margin-bottom%3A+0.0001pt%3B+line-height%3A+normal%3B+vertical-align%3A+baseline%3B%22%3E%3Cspan+style%3D%22font-family%3A%27Arial%27%2Csans-serif%3BTimes+New+Roman%27%22%3EPadded+adjustable+shoulder+straps+and+back%3C%2Fspan%3E%3C%2Fli%3E%3Cli+style%3D%22margin-bottom%3A+0.0001pt%3B+line-height%3A+normal%3B+vertical-align%3A+baseline%3B%22%3E%3Cspan+style%3D%22font-family%3A%27Arial%27%2Csans-serif%3BTimes+New+Roman%27%22%3EJacquard+top+carry+handle%3C%2Fspan%3E%3C%2Fli%3E%3Cli+style%3D%22margin-bottom%3A+0.0001pt%3B+line-height%3A+normal%3B+vertical-align%3A+baseline%3B%22%3E%3Cspan+style%3D%22font-family%3A%27Arial%27%2Csans-serif%3BTimes+New+Roman%27%22%3EMain+zippered+compartment+with+laptop+sleeve%2C+fits+most++++++15%E2%80%9D+laptops%3C%2Fspan%3E%3C%2Fli%3E%3Cli+style%3D%22margin-bottom%3A+0.0001pt%3B+line-height%3A+normal%3B+vertical-align%3A+baseline%3B%22%3E%3Cspan+style%3D%22font-family%3A%27Arial%27%2Csans-serif%3BTimes+New+Roman%27%22%3EInterior+zip+pocket+and+mesh+pockets%3C%2Fspan%3E%3C%2Fli%3E%3Cli+style%3D%22margin-bottom%3A+0.0001pt%3B+line-height%3A+normal%3B+vertical-align%3A+baseline%3B%22%3E%3Cspan+style%3D%22font-family%3A%27Arial%27%2Csans-serif%3BTimes+New+Roman%27%22%3EFront+zippered+pocket+with+organizational+compartment%3C%2Fspan%3E%3C%2Fli%3E%3Cli+style%3D%22margin-bottom%3A+0.0001pt%3B+line-height%3A+normal%3B+vertical-align%3A+baseline%3B%22%3E%3Cspan+style%3D%22font-family%3A%27Arial%27%2Csans-serif%3BTimes+New+Roman%27%22%3ETop+accessory+pocket%3C%2Fspan%3E%3C%2Fli%3E%3Cli+style%3D%22margin-bottom%3A+0.0001pt%3B+line-height%3A+normal%3B+vertical-align%3A+baseline%3B%22%3E%3Cspan+style%3D%22font-family%3A%27Arial%27%2Csans-serif%3BTimes+New+Roman%27%22%3ESide+slip+pocket%3C%2Fspan%3E%3C%2Fli%3E%3C%2Ful%3E,Bags,53%2C61%2C74%2C87%2C102%2C111%2C118%2C185%2C224%2C304%2C340%2C350%2C407%2C408%2C424,238,,650,1029,Images%2FBrand%2F81_fm.jpg,Images%2FStyle%2F7326_fm.jpg,,,,0
6817,19195,Champion,CS2000,CS2000,34L+Barrel+Duffel+Bag,%3Cul%3E%3Cli%3E34L%2C+600D%2F900D+polyester%3C%2Fli%3E%3Cli%3EAdjustable%2C+removable+shoulder+strap%3C%2Fli%3E%3Cli%3ETop+carry+handles%2C+carry+handle+on+each+end%3C%2Fli%3E%3Cli%3ELarge+main+zippered+compartment%3C%2Fli%3E%3Cli%3EInterior+zippered+pocket%3C%2Fli%3E%3Cli%3EFront+zippered+pocket%3C%2Fli%3E%3C%2Ful%3E,Bags,2%2C53%2C61%2C87%2C102%2C129%2C185%2C220%2C324%2C408%2C409%2C423%2C424%2C425,243,,71,1029,Images%2FBrand%2F81_fm.jpg,Images%2FStyle%2F6817_fm.jpg,,,,0
7325,01895,Champion,CS2003,CS2003,44L+Duffel+Bag,%3Cul%3E%3Cli%3E320D+nylon+twill%3C%2Fli%3E%3Cli%3EAdjustable%2C+removable+shoulder+strap%3C%2Fli%3E%3Cli%3ETop+carry+handles%3C%2Fli%3E%3Cli%3ELarge+main+zippered+compartment%3C%2Fli%3E%3Cli%3EInterior+zip+pocket+and+mesh+pockets%3C%2Fli%3E%3Cli%3EExterior+zipper+pocket%3C%2Fli%3E%3Cli%3EOne+side+pocket+with+adjustable+cinch+closure%3C%2Fli%3E%3Cli%3EPadded+bottom+with+Champion+stitch+design%3C%2Fli%3E%3C%2Ful%3E,Bags,2%2C53%2C61%2C87%2C102%2C129%2C185%2C350%2C408%2C424,0,,0,1029,Images%2FBrand%2F81_fm.jpg,Images%2FStyle%2F7325_fm.jpg,,,,0
6818,19295,Champion,CS3000,CS3000,Carry+Sack,%3Cul%3E%3Cli%3E420D+polyester%3C%2Fli%3E%3Cli%3ENylon+rope+cinch+closure%3C%2Fli%3E%3Cli%3EZippered+interior+pocket%3C%2Fli%3E%3C%2Ful%3E,Bags,53%2C61%2C87%2C102%2C124%2C128%2C185%2C217%2C220%2C325%2C340%2C350%2C379%2C408%2C412%2C423%2C424%2C425%2C447,245,,522,1029,Images%2FBrand%2F81_fm.jpg,Images%2FStyle%2F6818_fm.jpg,,,,0
8112,02595,Champion,CS3004,CS3004,Fanny+Pack,%3Cul%3E%3Cli%3E600D+polyester%3C%2Fli%3E%3Cli%3EAdjustable+waist+strap+with+release+clip%3C%2Fli%3E%3Cli%3ETwo+zippered+main+compartments%3C%2Fli%3E%3C%2Ful%3E,Bags,13%2C53%2C61%2C85%2C87%2C102%2C118%2C159%2C160%2C185%2C220%2C223%2C321%2C325%2C340%2C350%2C379%2C405%2C408%2C417%2C420%2C423%2C424%2C425%2C495,249,,611,1029,Images%2FBrand%2F81_fm.jpg,Images%2FStyle%2F8112_fm.jpg,,,,0
7202,55095,Champion,CS4000,CS4000,Washed-Twill+Dad%E2%80%99s+Cap,%3Cul%3E%3Cli%3E100%25+cotton+twill%3C%2Fli%3E%3Cli%3EUnstructured%2C+%3Cspan+style%3D%22background-color%3A+%23ffffff%3B+text-decoration-style%3A+initial%3B+text-decoration-color%3A+initial%3B%22%3Esix-panel%2C%26nbsp%3B%3C%2Fspan%3Elow-profile%3C%2Fli%3E%3Cli%3EPre-curved+visor%2C+Champion+inside+seam+tape%3C%2Fli%3E%3Cli%3E%26quot%3BC%26quot%3B+on+back+left+panel%3C%2Fli%3E%3Cli%3ETri-glide+buckle+closure%3C%2Fli%3E%3C%2Ful%3E,Headwear,11%2C71%2C87%2C118%2C148%2C155%2C185%2C239%2C245%2C247%2C361%2C392%2C417%2C419%2C423%2C424%2C425%2C447,221,,669,1271,Images%2FBrand%2F81_fm.jpg,Images%2FStyle%2F7202_fm.jpg,,,1,0
8118,03195,Champion,CS4003,CS4003,Ribbed+Knit+Cuffed+Beanie,%3Cul%3E%3Cli%3E100%25+acrylic++%3C%2Fli%3E%3Cli%3E7%26quot%3B+cuffed+knit+beanie+%3C%2Fli%3E%3Cli%3E2%26quot%3B+x+2%26quot%3B+ribbed++%3C%2Fli%3E%3Cli%3E%26quot%3BC%26quot%3B+patch+on+cuff%3C%2Fli%3E%3C%2Ful%3E,Headwear+-+Winter,11%2C87%2C120%2C127%2C148%2C150%2C159%2C160%2C185%2C240%2C350%2C410%2C414%2C416%2C417%2C419%2C423%2C424%2C425%2C456%2C457%2C465%2C466%2C467%2C491%2C495%2C498,228,,716,1029,Images%2FBrand%2F81_fm.jpg,Images%2FStyle%2F8118_fm.jpg,,,,0
1761,20484,Champion,S101,S101,Reverse+Weave%C2%AE+Hooded+Sweatshirt,%3Cul%3E%3Cli%3E12+oz.%2Fyd%C2%B2+%28US%29%2C+20+oz.%2FL+yd+%28CA%29%2C+82%2F18+cotton%2Fpolyester%3C%2Fli%3E%3Cli%3ESilver+Grey+is+80%2F20+cotton%2Fpolyester%3C%2Fli%3E%3Cli%3EOxford+Grey+is+78%2F22+cotton%2Fpolyester%3Cbr+%2F%3E%3C%2Fli%3E%3Cli%3EReverse+Weave%3Cspan+style%3D%22font-family%3A+Tahoma%2C+Geneva%2C+sans-serif%3B%22%3E%C2%AE+resists+shrinking%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+style%3D%22font-family%3A+Tahoma%2C+Geneva%2C+sans-serif%3B%22%3EMatching+drawcord%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E1x1+ribbed+at+underarm%2C+sides+and+bottom+band%3C%2Fli%3E%3Cli%3E3+%C2%BE%E2%80%9D+wide+1X1+ribbed+knit+cuffs%3C%2Fli%3E%3Cli%3EPouch+pocket%3C%2Fli%3E%3Cli%3EEmbroidered+%E2%80%9CC%E2%80%9D+logo+on+left+sleeve%3C%2Fli%3E%3C%2Ful%3E,Fleece,9%2C36%2C56%2C59%2C61%2C72%2C79%2C80%2C87%2C104%2C127%2C128%2C142%2C148%2C168%2C179%2C185%2C188%2C220%2C276%2C385%2C395%2C406%2C408%2C410%2C423%2C424%2C425%2C457%2C458%2C461%2C491,112,,68,382,Images%2FBrand%2F81_fm.jpg,Images%2FStyle%2F1761_fm.jpg,,,,0
